OBJECTID,Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,Shape__Area,Shape__Length
49,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Count of people tested by CDPHE lab,446,05/23/2020,28.0394250010993,22.0199204177256
50,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Count of people tested by non-CDPHE (commercial) lab,386,05/23/2020,28.0394250010993,22.0199204177256
51,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Percent Positivity,12.7,05/23/2020,28.0394250010993,22.0199204177256
52,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Three-day Moving Average of Percent Positivity,10.9,05/23/2020,28.0394250010993,22.0199204177256
53,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Total Tests per 100k People,14.6,05/23/2020,28.0394250010993,22.0199204177256
54,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Count of people tested by CDPHE lab,882,05/23/2020,28.0394250010993,22.0199204177256
55,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Count of people tested by non-CDPHE (commercial) lab,540,05/23/2020,28.0394250010993,22.0199204177256
56,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Percent Positivity,7.5,05/23/2020,28.0394250010993,22.0199204177256
57,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Three-day Moving Average of Percent Positivity,9.7,05/23/2020,28.0394250010993,22.0199204177256
58,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Total Tests per 100k People,25,05/23/2020,28.0394250010993,22.0199204177256
59,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Count of people tested by CDPHE lab,362,05/23/2020,28.0394250010993,22.0199204177256
60,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Count of people tested by non-CDPHE (commercial) lab,562,05/23/2020,28.0394250010993,22.0199204177256
61,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Percent Positivity,12.2,05/23/2020,28.0394250010993,22.0199204177256
62,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Three-day Moving Average of Percent Positivity,10.8,05/23/2020,28.0394250010993,22.0199204177256
63,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Total Tests per 100k People,16.2,05/23/2020,28.0394250010993,22.0199204177256
64,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Count of people tested by CDPHE lab,796,05/23/2020,28.0394250010993,22.0199204177256
65,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Count of people tested by non-CDPHE (commercial) lab,435,05/23/2020,28.0394250010993,22.0199204177256
66,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Percent Positivity,13.7,05/23/2020,28.0394250010993,22.0199204177256
67,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Three-day Moving Average of Percent Positivity,11.1,05/23/2020,28.0394250010993,22.0199204177256
68,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Total Tests per 100k People,21.6,05/23/2020,28.0394250010993,22.0199204177256
69,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Count of people tested by CDPHE lab,647,05/23/2020,28.0394250010993,22.0199204177256
70,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Count of people tested by non-CDPHE (commercial) lab,487,05/23/2020,28.0394250010993,22.0199204177256
71,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Percent Positivity,14.1,05/23/2020,28.0394250010993,22.0199204177256
72,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Three-day Moving Average of Percent Positivity,13.3,05/23/2020,28.0394250010993,22.0199204177256
73,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Total Tests per 100k People,19.9,05/23/2020,28.0394250010993,22.0199204177256
74,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Count of people tested by CDPHE lab,326,05/23/2020,28.0394250010993,22.0199204177256
75,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Count of people tested by non-CDPHE (commercial) lab,1507,05/23/2020,28.0394250010993,22.0199204177256
76,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Percent Positivity,15.8,05/23/2020,28.0394250010993,22.0199204177256
77,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Three-day Moving Average of Percent Positivity,14.5,05/23/2020,28.0394250010993,22.0199204177256
78,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Total Tests per 100k People,32.2,05/23/2020,28.0394250010993,22.0199204177256
79,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Count of people tested by CDPHE lab,429,05/23/2020,28.0394250010993,22.0199204177256
80,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Count of people tested by non-CDPHE (commercial) lab,1164,05/23/2020,28.0394250010993,22.0199204177256
81,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Percent Positivity,17,05/23/2020,28.0394250010993,22.0199204177256
82,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Three-day Moving Average of Percent Positivity,15.6,05/23/2020,28.0394250010993,22.0199204177256
83,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Total Tests per 100k People,28,05/23/2020,28.0394250010993,22.0199204177256
84,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Count of people tested by CDPHE lab,502,05/23/2020,28.0394250010993,22.0199204177256
85,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Count of people tested by non-CDPHE (commercial) lab,1185,05/23/2020,28.0394250010993,22.0199204177256
86,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Percent Positivity,17.2,05/23/2020,28.0394250010993,22.0199204177256
87,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Three-day Moving Average of Percent Positivity,16.7,05/23/2020,28.0394250010993,22.0199204177256
88,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Total Tests per 100k People,29.6,05/23/2020,28.0394250010993,22.0199204177256
89,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Count of people tested by CDPHE lab,204,05/23/2020,28.0394250010993,22.0199204177256
90,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Count of people tested by non-CDPHE (commercial) lab,1079,05/23/2020,28.0394250010993,22.0199204177256
91,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Percent Positivity,17.9,05/23/2020,28.0394250010993,22.0199204177256
92,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Three-day Moving Average of Percent Positivity,17.3,05/23/2020,28.0394250010993,22.0199204177256
93,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Total Tests per 100k People,22.5,05/23/2020,28.0394250010993,22.0199204177256
94,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Count of people tested by CDPHE lab,344,05/23/2020,28.0394250010993,22.0199204177256
95,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Count of people tested by non-CDPHE (commercial) lab,1289,05/23/2020,28.0394250010993,22.0199204177256
96,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Percent Positivity,19.1,05/23/2020,28.0394250010993,22.0199204177256
97,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Three-day Moving Average of Percent Positivity,18.1,05/23/2020,28.0394250010993,22.0199204177256
98,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Total Tests per 100k People,28.7,05/23/2020,28.0394250010993,22.0199204177256
99,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Count of people tested by CDPHE lab,340,05/23/2020,28.0394250010993,22.0199204177256
100,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Count of people tested by non-CDPHE (commercial) lab,1067,05/23/2020,28.0394250010993,22.0199204177256
101,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Percent Positivity,20.9,05/23/2020,28.0394250010993,22.0199204177256
102,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Three-day Moving Average of Percent Positivity,19.3,05/23/2020,28.0394250010993,22.0199204177256
103,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Total Tests per 100k People,24.7,05/23/2020,28.0394250010993,22.0199204177256
104,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Count of people tested by CDPHE lab,300,05/23/2020,28.0394250010993,22.0199204177256
105,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Count of people tested by non-CDPHE (commercial) lab,1393,05/23/2020,28.0394250010993,22.0199204177256
106,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Percent Positivity,21.3,05/23/2020,28.0394250010993,22.0199204177256
107,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Three-day Moving Average of Percent Positivity,20.4,05/23/2020,28.0394250010993,22.0199204177256
108,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Total Tests per 100k People,29.7,05/23/2020,28.0394250010993,22.0199204177256
109,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Count of people tested by CDPHE lab,340,05/23/2020,28.0394250010993,22.0199204177256
110,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Count of people tested by non-CDPHE (commercial) lab,1250,05/23/2020,28.0394250010993,22.0199204177256
111,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Percent Positivity,22.8,05/23/2020,28.0394250010993,22.0199204177256
112,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Three-day Moving Average of Percent Positivity,21.6,05/23/2020,28.0394250010993,22.0199204177256
113,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Total Tests per 100k People,27.9,05/23/2020,28.0394250010993,22.0199204177256
114,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Count of people tested by CDPHE lab,370,05/23/2020,28.0394250010993,22.0199204177256
115,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Count of people tested by non-CDPHE (commercial) lab,1448,05/23/2020,28.0394250010993,22.0199204177256
116,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Percent Positivity,22.4,05/23/2020,28.0394250010993,22.0199204177256
117,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Three-day Moving Average of Percent Positivity,22.2,05/23/2020,28.0394250010993,22.0199204177256
118,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Total Tests per 100k People,31.9,05/23/2020,28.0394250010993,22.0199204177256
119,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Count of people tested by CDPHE lab,207,05/23/2020,28.0394250010993,22.0199204177256
120,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Count of people tested by non-CDPHE (commercial) lab,1761,05/23/2020,28.0394250010993,22.0199204177256
121,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Percent Positivity,18.1,05/23/2020,28.0394250010993,22.0199204177256
122,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Three-day Moving Average of Percent Positivity,21.1,05/23/2020,28.0394250010993,22.0199204177256
123,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Total Tests per 100k People,34.6,05/23/2020,28.0394250010993,22.0199204177256
124,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Count of people tested by CDPHE lab,275,05/23/2020,28.0394250010993,22.0199204177256
125,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Count of people tested by non-CDPHE (commercial) lab,1845,05/23/2020,28.0394250010993,22.0199204177256
126,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Percent Positivity,16.6,05/23/2020,28.0394250010993,22.0199204177256
127,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Three-day Moving Average of Percent Positivity,19.1,05/23/2020,28.0394250010993,22.0199204177256
128,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Total Tests per 100k People,37.2,05/23/2020,28.0394250010993,22.0199204177256
129,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Count of people tested by CDPHE lab,187,05/23/2020,28.0394250010993,22.0199204177256
130,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Count of people tested by non-CDPHE (commercial) lab,1015,05/23/2020,28.0394250010993,22.0199204177256
131,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Percent Positivity,16.6,05/23/2020,28.0394250010993,22.0199204177256
132,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Three-day Moving Average of Percent Positivity,17.1,05/23/2020,28.0394250010993,22.0199204177256
133,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Total Tests per 100k People,21.1,05/23/2020,28.0394250010993,22.0199204177256
134,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Count of people tested by CDPHE lab,105,05/23/2020,28.0394250010993,22.0199204177256
135,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Count of people tested by non-CDPHE (commercial) lab,1532,05/23/2020,28.0394250010993,22.0199204177256
136,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Percent Positivity,13.9,05/23/2020,28.0394250010993,22.0199204177256
137,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Three-day Moving Average of Percent Positivity,15.7,05/23/2020,28.0394250010993,22.0199204177256
138,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Total Tests per 100k People,28.8,05/23/2020,28.0394250010993,22.0199204177256
139,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Count of people tested by CDPHE lab,108,05/23/2020,28.0394250010993,22.0199204177256
140,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Count of people tested by non-CDPHE (commercial) lab,1126,05/23/2020,28.0394250010993,22.0199204177256
141,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Percent Positivity,18.3,05/23/2020,28.0394250010993,22.0199204177256
142,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Three-day Moving Average of Percent Positivity,16.3,05/23/2020,28.0394250010993,22.0199204177256
143,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Total Tests per 100k People,21.7,05/23/2020,28.0394250010993,22.0199204177256
144,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Count of people tested by CDPHE lab,161,05/23/2020,28.0394250010993,22.0199204177256
145,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Count of people tested by non-CDPHE (commercial) lab,2039,05/23/2020,28.0394250010993,22.0199204177256
146,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Percent Positivity,22.8,05/23/2020,28.0394250010993,22.0199204177256
147,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Three-day Moving Average of Percent Positivity,18.4,05/23/2020,28.0394250010993,22.0199204177256
148,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Total Tests per 100k People,38.6,05/23/2020,28.0394250010993,22.0199204177256
149,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Count of people tested by CDPHE lab,162,05/23/2020,28.0394250010993,22.0199204177256
150,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Count of people tested by non-CDPHE (commercial) lab,1517,05/23/2020,28.0394250010993,22.0199204177256
151,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Percent Positivity,20,05/23/2020,28.0394250010993,22.0199204177256
152,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Three-day Moving Average of Percent Positivity,20.4,05/23/2020,28.0394250010993,22.0199204177256
153,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Total Tests per 100k People,29.5,05/23/2020,28.0394250010993,22.0199204177256
154,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Count of people tested by CDPHE lab,76,05/23/2020,28.0394250010993,22.0199204177256
155,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Count of people tested by non-CDPHE (commercial) lab,2389,05/23/2020,28.0394250010993,22.0199204177256
156,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Percent Positivity,16.8,05/23/2020,28.0394250010993,22.0199204177256
157,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Three-day Moving Average of Percent Positivity,19.9,05/23/2020,28.0394250010993,22.0199204177256
158,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Total Tests per 100k People,43.3,05/23/2020,28.0394250010993,22.0199204177256
159,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Count of people tested by CDPHE lab,335,05/23/2020,28.0394250010993,22.0199204177256
160,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Count of people tested by non-CDPHE (commercial) lab,2258,05/23/2020,28.0394250010993,22.0199204177256
161,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Percent Positivity,15.5,05/23/2020,28.0394250010993,22.0199204177256
162,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Three-day Moving Average of Percent Positivity,17.4,05/23/2020,28.0394250010993,22.0199204177256
163,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Total Tests per 100k People,45.5,05/23/2020,28.0394250010993,22.0199204177256
164,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Count of people tested by CDPHE lab,132,05/23/2020,28.0394250010993,22.0199204177256
165,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Count of people tested by non-CDPHE (commercial) lab,1667,05/23/2020,28.0394250010993,22.0199204177256
166,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Percent Positivity,19.5,05/23/2020,28.0394250010993,22.0199204177256
167,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Three-day Moving Average of Percent Positivity,17.3,05/23/2020,28.0394250010993,22.0199204177256
168,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Total Tests per 100k People,31.6,05/23/2020,28.0394250010993,22.0199204177256
169,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Count of people tested by CDPHE lab,127,05/23/2020,28.0394250010993,22.0199204177256
170,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Count of people tested by non-CDPHE (commercial) lab,892,05/23/2020,28.0394250010993,22.0199204177256
171,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Percent Positivity,26.2,05/23/2020,28.0394250010993,22.0199204177256
172,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Three-day Moving Average of Percent Positivity,20.4,05/23/2020,28.0394250010993,22.0199204177256
173,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Total Tests per 100k People,17.9,05/23/2020,28.0394250010993,22.0199204177256
174,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Count of people tested by CDPHE lab,155,05/23/2020,28.0394250010993,22.0199204177256
175,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Count of people tested by non-CDPHE (commercial) lab,1028,05/23/2020,28.0394250010993,22.0199204177256
176,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Percent Positivity,23.9,05/23/2020,28.0394250010993,22.0199204177256
177,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Three-day Moving Average of Percent Positivity,23.2,05/23/2020,28.0394250010993,22.0199204177256
178,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Total Tests per 100k People,20.8,05/23/2020,28.0394250010993,22.0199204177256
179,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Count of people tested by CDPHE lab,301,05/23/2020,28.0394250010993,22.0199204177256
180,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Count of people tested by non-CDPHE (commercial) lab,1198,05/23/2020,28.0394250010993,22.0199204177256
181,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Percent Positivity,26.4,05/23/2020,28.0394250010993,22.0199204177256
182,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Three-day Moving Average of Percent Positivity,25.5,05/23/2020,28.0394250010993,22.0199204177256
